Group;No.;Compounds;SMILES;RI
Test;m1418;Spirodiclofen;C1(=C(C2(OC1=O)CCCCC2)OC(=O)C(CC)(C)C)c1c(cc(cc1)Cl)Cl;895.26
Train;m1419;Spiromesifen;C1(=C(C2(OC1=O)CCCC2)OC(=O)CC(C)(C)C)c1c(cc(cc1C)C)C;877.7
Test;m1420;Spiroxamine Peak 1;C12(OC(CO1)CN(CCC)CC)CCC(CC2)C(C)(C)C;601.27
Test;m1421;Strychnine;O1[C@@H]2[C@H]3[C@@H]4N(c5c([C@@]64[C@H]4N(CC(=CC1)[C@@H]3C4)CC6)cccc5)C(=O)C2;217.93
Train;m1422;STS-135;c12c(c(cn1CCCCCF)C(=O)NC13CC4CC(C1)CC(C3)C4)cccc2;832.65
Train;m1423;Sufentanil;s1c(CCN2CCC(N(c3ccccc3)C(=O)CC)(CC2)COC)ccc1;458.47
Test;m1424;Sulcotrione;c1(C(=O)C2C(=O)CCCC2=O)c(cc(cc1)S(=O)(=O)C)Cl;282.08
Train;m1425;Sulfabenzamide;S(=O)(=O)(NC(=O)c1ccccc1)c1ccc(N)cc1;260.7
Train;m1426;sulfachloropyridazine;Clc1nnc(NS(=O)(=O)c2ccc(N)cc2)cc1;248.48
Train;m1427;Sulfaclomide;c1(S(=O)(=O)Nc2c(c(nc(n2)C)C)Cl)ccc(cc1)N;202.66
Train;m1428;sulfaclozine;Clc1nc(NS(=O)(=O)c2ccc(N)cc2)cnc1;316.44
Train;m1429;Sulfadiazine;c1(S(=O)(=O)Nc2ncccn2)ccc(cc1)N;166.01
Train;m1430;sulfadimethoxine;c1(NS(=O)(=O)c2ccc(cc2)N)cc(nc(n1)OC)OC;327.9
Train;m1431;sulfadimidine;O=S(=O)(c1ccc(N)cc1)Nc1nc(C)cc(C)n1;229.39
Train;m1432;Sulfadoxine;c1(c(c(ncn1)OC)OC)NS(=O)(=O)c1ccc(cc1)N;262.99
Train;m1433;Sulfaethidole;S(=O)(=O)(Nc1sc(nn1)CC)c1ccc(N)cc1;267.57
Train;m1434;Sulfaguanidine;c1(S(=O)(=O)NC(=N)N)ccc(cc1)N;47.65
Train;m1435;Sulfalene;c1(S(=O)(=O)Nc2c(nccn2)OC)ccc(cc1)N;239.32
Train;m1436;Sulfamerazine;c1(S(=O)(=O)Nc2nc(ccn2)C)ccc(cc1)N;201.9
Train;m1437;sulfameter (sulfumetin);S(=O)(=O)(Nc1ncc(OC)cn1)c1ccc(N)cc1;219.46
Train;m1438;Sulfamethizole;c1(S(=O)(=O)Nc2sc(nn2)C)ccc(cc1)N;221.75
Train;m1439;Sulfamethoxazole;c1(S(=O)(=O)Nc2cc(on2)C)ccc(cc1)N;251.53
Train;m1440;Sulfamethoxypyridazine;c1(ccc(cc1)N)S(=O)(=O)Nc1ccc(nn1)OC;234.73
Train;m1441;sulfamonomethoxine;c1(S(=O)(=O)Nc2cc(ncn2)OC)ccc(cc1)N;262.99
Test;m1442;sulfamoxole;S(=O)(=O)(Nc1oc(c(n1)C)C)c1ccc(N)cc1;214.12
Train;m1443;Sulfanilamide;NS(=O)(=O)c1ccc(N)cc1;70.56
Train;m1444;Sulfapyridine;c1(S(=O)(=O)Nc2ccccn2)ccc(cc1)N;190.44
Test;m1445;Sulfaquinoxaline;c12c(nc(cn1)NS(=O)(=O)c1ccc(cc1)N)cccc2;343.93
Test;m1446;Sulfasalazine;c1(S(=O)(=O)Nc2ccccn2)ccc(cc1)/N=N/c1cc(c(cc1)O)C(=O)O;405.02
Train;m1447;Sulfathiazole;Nc1ccc(S(=O)(=O)Nc2nccs2)cc1;177.46
Test;m1448;Sulfinpyrazone;N1(N(c2ccccc2)C(=O)C(C1=O)CCS(=O)c1ccccc1)c1ccccc1;506.58
Train;m1449;sulfisoxazole;S(=O)(=O)(Nc1onc(c1C)C)c1ccc(N)cc1;259.93
Test;m1450;Sulfoguanidine;NC(=N)NS(=O)(=O)c1ccc(N)cc1;51.46
Train;m1451;Sulfometuron-methyl;c1(c(cccc1)C(=O)OC)S(=O)(=O)NC(=O)Nc1nc(cc(n1)C)C;428.69
Train;m1452;Sulfotepp;S=P(OP(=S)(OCC)OCC)(OCC)OCC;722.69
Train;m1453;Sulindac;c12c(C(=C(/C/1=C\c1ccc(cc1)S(=O)C)C)CC(=O)O)cc(cc2)F;529.49
Train;m1454;Sulpiride;c1(c(ccc(c1)S(=O)(=O)N)OC)C(=O)NCC1N(CCC1)CC;124.77
Train;m1455;Sulprofos (Bolstar);P(=S)(Oc1ccc(cc1)SC)(SCCC)OCC;875.41
Train;m1456;Sulthiame;c1(ccc(cc1)S(=O)(=O)N)N1CCCCS1(=O)=O;214.12
Test;m1457;Sumatriptan;c12c([nH]cc1CCN(C)C)ccc(c2)CS(=O)(=O)NC;162.19
Train;m1458;Suxibuzone;C1(C(=O)N(N(C1=O)c1ccccc1)c1ccccc1)(COC(=O)CCC(=O)O)CCCC;634.11
Train;m1459;SWEP.MCC;Clc1c(Cl)ccc(NC(=O)OC)c1;639.45
Test;m1460;Tacrine;Nc1c2CCCCc2nc2c1cccc2;264.51
Train;m1461;Tadalafil;c12c(cccc1)[nH]c1c2C[C@H]2N(C(=O)CN(C2=O)C)[C@@H]1c1ccc2c(OCO2)c1;531.02
Train;m1462;Talinolol;C(NCC(COc1ccc(cc1)NC(=O)NC1CCCCC1)O)(C)(C)C;402.73
Train;m1463;Tamoxifen;CN(C)CCOc1ccc(/C(=C(\c2ccccc2)/CC)/c2ccccc2)cc1;741.78
Train;m1464;TCMTB;N#CSCSc1nc2c(s1)cccc2;606.62
Train;m1465;Tebuconazole;OC(Cn1ncnc1)(C(C)(C)C)CCc1ccc(cc1)Cl;730.32
Train;m1466;Tebufenozide;N(C(=O)c1cc(cc(c1)C)C)(NC(=O)c1ccc(cc1)CC)C(C)(C)C;698.25
Train;m1467;Tebufenpyrad;c1(c(c(nn1C)CC)Cl)C(=O)NCc1ccc(cc1)C(C)(C)C;831.12
Train;m1468;Tebupirimphos;c1(OP(=S)(OC(C)C)OCC)cnc(nc1)C(C)(C)C;841.05
Train;m1469;Tebutame;O=C(N(Cc1ccccc1)C(C)C)C(C)(C)C;682.98
Train;m1470;Tebuthiuron;c1(sc(nn1)C(C)(C)C)N(C(=O)NC)C;453.89
Train;m1471;Telmisartan;c12n(c(nc1c(cc(c2)c1n(c2c(n1)cccc2)C)C)CCC)Cc1ccc(cc1)c1c(cccc1)C(=O)O;687.56
Train;m1472;Temazepam;c12C(=NC(C(=O)N(c1ccc(c2)Cl)C)O)c1ccccc1;506.58
Train;m1473;Temephos;P(=S)(Oc1ccc(cc1)Sc1ccc(cc1)OP(=S)(OC)OC)(OC)OC;844.1
Test;m1474;TEPP;O(P(=O)(OCC)OCC)P(=O)(OCC)OCC;395.86
Train;m1475;Tepraloxydim Peak 1;C1(C2CCOCC2)CC(=O)C(=C(C1)O)/C(=N/OC/C=C/Cl)/CC;450.84
Test;m1476;Terazosin;O=C(N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1)C1OCCC1;275.97
Train;m1477;Terbinafine;c12c(cccc1cccc2)CN(C/C=C/C#CC(C)(C)C)C;737.96
Test;m1478;Terbufos;S(P(=S)(OCC)OCC)CSC(C)(C)C;835.7
Train;m1479;Terbufossulfone;P(=S)(SCS(=O)(=O)C(C)(C)C)(OCC)OCC;588.29
Train;m1480;Terbufos-sulfoxid;P(=S)(SCS(=O)C(C)(C)C)(OCC)OCC;587.53
Train;m1481;Terbumeton;c1(nc(nc(n1)OC)NCC)NC(C)(C)C;599.74
Train;m1482;Terbutaline;OC(c1cc(O)cc(c1)O)CNC(C)(C)C;137.75
Test;m1483;Terbuthylazine;Clc1nc(nc(n1)NCC)NC(C)(C)C;615.02
Train;m1484;Terbutryn;S(c1nc(nc(n1)NCC)NC(C)(C)C)C;681.45
Train;m1485;Terconazole;[C@@]1(c2c(cc(cc2)Cl)Cl)(Cn2ncnc2)O[C@H](CO1)COc1ccc(N2CCN(CC2)C(C)C)cc1;526.44
Train;m1486;Terfenadine;C(C1CCN(CC1)CCCC(c1ccc(cc1)C(C)(C)C)O)(c1ccccc1)(c1ccccc1)O;640.22
Train;m1487;Ternidazole;OCCCn1c(cnc1C)N(O)O;221.75
Train;m1488;Terodiline;N(C(CC(c1ccccc1)c1ccccc1)C)C(C)(C)C;504.29
Train;m1489;Tertatolol;c12c(OCC(CNC(C)(C)C)O)cccc1CCCS2;416.48
Train;m1490;Testosterone benzoate;[C@@H]12[C@@H]([C@@]3(C(=CC(=O)CC3)CC2)C)CC[C@]2([C@H]1CC[C@@H]2OC(=O)c1ccccc1)C;955.59
Train;m1491;Tetracaine;c1(C(=O)OCCN(C)C)ccc(cc1)NCCCC;391.28
Train;m1492;Tetrachlorvinphos (Stirofos);c1(cc(c(cc1Cl)Cl)/C(=C/Cl)/OP(=O)(OOC)OOC)Cl;708.94
Train;m1493;Tetraconazole;c1(C(Cn2cncn2)COC(C(F)F)(F)F)c(cc(cc1)Cl)Cl;674.58
Test;m1494;Tetradifon;c1(S(=O)(=O)c2ccc(cc2)Cl)c(cc(c(c1)Cl)Cl)Cl;831.88
Train;m1495;Tetramethrin I;O(C(=O)[C@H]1C([C@@H]1C=C(C)C)(C)C)CN1C(=O)C2=C(CCCC2)C1=O;828.83
Test;m1496;Tetrazepam;Clc1cc2c(N(C(=O)CN=C2C2=CCCCC2)C)cc1;705.12
Train;m1497;Tetroxoprim;c1(c(cc(cc1OC)Cc1c(nc(nc1)N)N)OC)OCCOC;224.04
Test;m1498;Tetryzoline;C1(c2c(CCC1)cccc2)C1=NCCN1;241.61
Train;m1499;TFMPP;FC(F)(F)c1cccc(c1)N1CCNCC1;340.11
Train;m1500;THC;[C@H]12c3c(OC([C@@H]1CCC(=C2)C)(C)C)cc(cc3O)CCCCC;967.05
Train;m1501;THC-COOH. 11-COOH-THC. 11-nor-9-Carboxy-THC;O1C(C2C(c3c1cc(cc3O)CCCCC)C=C(CC2)C(=O)O)(C)C;854.79
Train;m1502;THC-OH. 11-OH-THC;O1C(C2C(c3c1cc(cc3O)CCCCC)C=C(CC2)CO)(C)C;852.5
Train;m1503;THE (Tetrahydrocortisone or 5?-Pregnan-3?,17,21-Triol-11,20-Dione);O[C@@]1([C@]2([C@@H]([C@@H]3[C@@H]([C@@]4([C@@H](CC3)C[C@@H](O)CC4)C)C(=O)C2)CC1)C)C(=O)CO;603.56
Train;m1504;Thebacon;[C@]123c4c5O[C@H]1C(=CC[C@H]2[C@@H](Cc4ccc5OC)N(CC3)C)OC(=O)C;241.61
Train;m1505;Thenylchlor;c1(N(Cc2c(ccs2)OC)C(=O)CCl)c(cccc1C)C;669.23
Test;m1506;Theobromine;c12c(c(=O)[nH]c(=O)n1C)n(cn2)C;150.74
Train;m1507;Theophylline;c12c(n(c(=O)n(c1=O)C)C)[nH]cn2;200.37
Test;m1508;THF (Tetrahydrocortisol or 5?-Pregnan-3?,11?,17,21-Tetrol-20-one);O[C@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H](CC3)C[C@H](O)CC4)C)[C@@H](O)C2)CC1)C)C(=O)CO;589.82
Train;m1509;Thiabendazole;c1(c2cscn2)[nH]c2c(n1)cccc2;369.89
Train;m1510;Thiacloprid;N1(/C(=N\C#N)/SCC1)Cc1ccc(nc1)Cl;329.42
Train;m1511;Thiamethoxam;C1(=NN(=O)=O)N(COCN1Cc1sc(nc1)Cl)C;224.81
Train;m1512;Thiazopyr;c1(c(c(c(nc1C(F)(F)F)C(F)F)C(=O)OC)CC(C)C)C1=NCCS1;718.87
Train;m1513;Thidiazuron;N(C(=O)Nc1snnc1)c1ccccc1;447.78
Test;m1514;Thiethylperazine;c12N(c3c(Sc1ccc(c2)SCC)cccc3)CCCN1CCN(CC1)C;695.2
Train;m1515;Thifensulfuron-methyl;c1(c(S(=O)(=O)NC(=O)Nc2nc(nc(n2)C)OC)ccs1)C(=O)OC;376.77
Train;m1516;Thiobencarb;c1(CSC(=O)N(CC)CC)ccc(cc1)Cl;773.85
Test;m1517;Thiocyclam;C1(CSSSC1)N(C)C;141.57
Train;m1518;Thiodicarb;N(SN(C(=O)O/N=C(/SC)\C)C)(C(=O)O/N=C(/SC)\C)C;483.67
Train;m1519;Thiofanox;C(=N\C(=O)ONC)(\CSC)/C(C)(C)C;495.89
Train;m1520;Thioguanine;Sc1nc(N)nc2c1[nH]cn2;93.46
Train;m1521;Thiometon;P(=S)(SCCSCC)(OC)OC;681.45
Test;m1522;Thionazin (Zinophos);P(=S)(Oc1cnccn1)(OCC)OCC;537.89
Train;m1523;Thiophanate-methyl;c1(c(NC(=S)NC(=O)OC)cccc1)NC(=S)NC(=O)OC;429.46
Train;m1524;Thiophanat-ethyl;c1(c(NC(=S)NC(=O)OCC)cccc1)NC(=S)NC(=O)OCC;557.74
Train;m1525;Thiopropazate;N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCN1CCN(CC1)CCOC(=O)C;665.42
Train;m1526;Thioproperazine;c12N(c3c(Sc1ccc(c2)S(=O)(=O)N(C)C)cccc3)CCCN1CCN(CC1)C;522.62
Train;m1527;Thioridazine;N1(c2c(Sc3c1cccc3)ccc(c2)SC)CCC1N(CCCC1)C;613.49
Train;m1528;Thioridazine-5-sulfoxide;N1(c2c(S(=O)c3c1cccc3)ccc(c2)SC)CCC1N(CCCC1)C;407.31
Train;m1529;Thiothixene;S(=O)(=O)(N(C)C)c1cc2/C(=C/CCN3CCN(CC3)C)/c3c(Sc2cc1)cccc3;540.18
Train;m1530;Thiram (Tetramethylthiuramdisulfide.TMTD);CN(C)C(=S)SSC(=S)N(C)C;419.53
Train;m1531;Tiagabine;OC(=O)[C@@H]1CCCN(C1)CCC=C(c1sccc1C)c1sccc1C;544
Train;m1532;Tiamulin;[C@@]123[C@H]([C@@]([C@@H](C[C@]([C@H]([C@@H]1C)O)(C=C)C)OC(=O)CSCCN(CC)CC)([C@@H](CC2)C)C)C(=O)CC3;489.02
Train;m1533;Tiapride;S(=O)(=O)(c1cc(c(OC)cc1)C(=O)NCCN(CC)CC)C;160.66
Train;m1534;Ticlopidine;C1c2c(CCN1Cc1c(cccc1)Cl)scc2;606.62
Train;m1535;Tiemonium;s1c(C(O)(CC[N+]2(CCOCC2)C)c2ccccc2)ccc1;286.66
Train;m1536;Tilidine;O(C(=O)[C@]1([C@H](N(C)C)C=CCC1)c1ccccc1)CC;289.71
Train;m1537;tilmicosin;O([C@@H]1O[C@@H]([C@@H](O)[C@H](N(C)C)[C@H]1O)C)[C@H]1[C@H](C[C@H](C(=O)/C=C/C(=C/[C@H](CO[C@@H]2O[C@@H]([C@@H](O)[C@@H](OC)[C@H]2OC)C)[C@H](OC(=O)C[C@@H](O)[C@@H]1C)CC)/C)C)CCN1C[C@H](C[C@H](C1)C)C;411.13
Train;m1538;Timolol;c1(c(OC[C@H](CNC(C)(C)C)O)nsn1)N1CCOCC1;272.91
Train;m1539;Tinidazole;S(=O)(=O)(CCn1c(N(O)O)cnc1C)CC;195.03
Train;m1540;Tiocarbazil;N(C(=O)SCc1ccccc1)(C(CC)C)C(CC)C;881.52
Train;m1541;Tiocarlide;c1(NC(=S)Nc2ccc(cc2)OCCC(C)C)ccc(cc1)OCCC(C)C;892.97
Train;m1542;Tizanidine;Clc1ccc2c(c1NC1=NCCN1)nsn2;178.23
Train;m1543;TMA;O(c1c(CC(N)C)ccc(OC)c1OC)C;217.93
Train;m1544;Tokuthion (Prothiophos);c1(OP(=S)(SCCC)OCC)c(cc(cc1)Cl)Cl;939.55
Train;m1545;Tolazamide;S(=O)(=O)(c1ccc(cc1)C)NC(=O)NN1CCCCCC1;518.04
Train;m1546;Tolazoline;c1(CC2=NCCN2)ccccc1;150.74
Train;m1547;Tolbutamide;O=C(NS(=O)(=O)c1ccc(C)cc1)NCCCC;486.73
Train;m1548;Tolclofos-methyl;c1(OP(=S)(OC)OC)c(cc(cc1Cl)C)Cl;772.32
Train;m1549;Tolfenpyrad;c1(n(nc(c1Cl)CC)C)C(=O)NCc1ccc(Oc2ccc(cc2)C)cc1;844.1
Train;m1550;Toliprolol;c1(cc(ccc1)C)OCC(CNC(C)C)O;304.22
Train;m1551;Tolmetin;c1(C(=O)c2ccc(cc2)C)n(c(cc1)CC(=O)O)C;502.76
Train;m1552;Tolnaftate;c12c(cc(cc1)OC(=S)N(c1cc(ccc1)C)C)cccc2;835.7
Test;m1553;Tolpropamine;C(c1ccc(cc1)C)(c1ccccc1)CCN(C)C;470.69
Train;m1554;Tolycaine;O=C(Nc1c(cccc1C(=O)OC)C)CN(CC)CC;250.77
Train;m1555;Tolyfluanid;N(c1ccc(cc1)C)(S(=O)(=O)N(C)C)SC(F)(Cl)Cl;723.45
Train;m1556;Topiramate;C1O[C@@]2([C@H]([C@H]3[C@@H]1OC(O3)(C)C)OC(O2)(C)C)COS(=O)(=O)N;364.55
Train;m1557;Torasemide;c1(c(Nc2cc(ccc2)C)ccnc1)S(=O)(=O)NC(=O)NC(C)C;409.6
Test;m1558;Toremifene;C(=C(\c1ccccc1)/CCCl)(\c1ccc(cc1)OCCN(C)C)/c1ccccc1;701.31
Train;m1559;Tralkoxydim 1;c1(C2CC(=O)C(=C(C2)O)/C(=N/OCC)/CC)c(cc(cc1C)C)C;651.67
Train;m1560;Tralomethrin;C1(C(C1(C)C)C(=O)OC(c1cc(Oc2ccccc2)ccc1)C#N)C(C(Br)(Br)Br)Br;941.08
Train;m1561;Tramadol;[C@]1(c2cc(ccc2)OC)([C@H](CCCC1)CN(C)C)O;272.91
Train;m1562;Tranexamic acid;[C@@H]1(CC[C@@H](CC1)CN)C(=O)O;36.96
Train;m1563;Trans-3-methylfentanyl;N(C(=O)CC)(C1C(CN(CC1)CCc1ccccc1)C)c1ccccc1;391.28
Test;m1564;Tranylcypromine;[C@H]1(c2ccccc2)[C@@H](C1)N;226.33
Test;m1565;Trapidil;n12c(N(CC)CC)cc(nc1ncn2)C;407.31
Test;m1566;Trazodone;Clc1cc(N2CCN(CCCn3nc4n(c3=O)cccc4)CC2)ccc1;395.09
Train;m1567;Triadimefon;C(n1cncn1)(Oc1ccc(cc1)Cl)C(=O)C(C)(C)C;639.45
Train;m1568;Triadimenol I;C(n1cncn1)(Oc1ccc(cc1)Cl)C(C(C)(C)C)O;658.54
Train;m1569;Triallate;N(C(=O)SCC(=C(Cl)Cl)Cl)(C(C)C)C(C)C;872.36
Train;m1570;Triamcinolone Isomer 1;[C@@]12([C@H]([C@H]3[C@](C[C@@H]2O)([C@]([C@@H](C3)O)(C(=O)CO)O)C)CCC2=CC(=O)C=C[C@]12C)F;310.33
Train;m1571;Triamterene;c12c(nc(c(n1)N)c1ccccc1)c(nc(n2)N)N;257.64
Train;m1572;Triasulfuron;c1(c(cccc1)OCCCl)S(=O)(=O)NC(=O)Nc1nc(nc(n1)C)OC;404.26
Train;m1573;Triazamate;n1(c(nc(n1)C(C)(C)C)SCC(=O)OCC)C(=O)N(C)C;387.46
Train;m1574;Triazolam;c12c(C(=NCc3n1c(nn3)C)c1c(cccc1)Cl)cc(cc2)Cl;514.98
Train;m1575;Triazophos;n1(c2ccccc2)nc(nc1)OP(=S)(OCC)OCC;656.25
Train;m1576;Triazoxide;c12c(n(=O)nc(n1)n1ccnc1)cc(cc2)Cl;539.42
Train;m1577;Tribenuron-methyl;c1(c(cccc1)C(=O)OC)S(=O)(=O)NC(=O)N(c1nc(nc(n1)C)OC)C;506.58
Train;m1578;Tribufos (Merphos oxide. DEF);P(=O)(SCCCC)(SCCCC)SCCCC;922.76
Train;m1579;Trichlorfon (Dylox);C(P(=O)(OC)OC)(C(Cl)(Cl)Cl)O;299.64
Train;m1580;Trichloronate;c1(OP(=S)(OCC)CC)c(cc(c(c1)Cl)Cl)Cl;933.45
Train;m1581;Triclabendazole;c12c(nc([nH]2)SC)cc(c(c1)Oc1c(c(ccc1)Cl)Cl)Cl;813.56
Train;m1582;Triclocarban;c1(c(ccc(c1)NC(=O)Nc1ccc(cc1)Cl)Cl)Cl;813.56
Test;m1583;Triclopyr;c1(c(cc(c(n1)Cl)Cl)Cl)OCC(=O)O;499.71
Test;m1584;Triclopyr-methylester;Clc1c(OCC(=O)OC)nc(Cl)c(Cl)c1;697.49
Train;m1585;Tricyclazole;n12c3c(sc1nnc2)cccc3C;353.09
Train;m1586;Trietazine;c1(nc(nc(n1)Cl)NCC)N(CC)CC;675.34
Train;m1587;Trifloxystrobin;c1(c(CONC(=C)c2cc(ccc2)C(F)(F)F)cccc1)/C(=N/OC)/C(=O)OC;786.07
Train;m1588;Trifloxysulfuron;S(=O)(=O)(c1ncccc1OCC(F)(F)F)NC(=O)Nc1nc(cc(n1)OC)OC;519.56
Train;m1589;Triflumizole;c1(C(F)(F)F)c(/N=C(/n2cncc2)\COCCC)ccc(c1)Cl;803.63
Train;m1590;Triflumuron;c1(ccc(cc1)OC(F)(F)F)NC(=O)NC(=O)c1c(cccc1)Cl;757.81
Train;m1591;Trifluoperazine;c12N(c3c(Sc1ccc(c2)C(F)(F)F)cccc3)CCCN1CCN(CC1)C;682.21
Train;m1592;Trifluperidol;C(=O)(CCC(N1CCC(CC1)(c1cc(ccc1)C(F)(F)F)O)F)c1ccccc1;466.87
Train;m1593;Triflupromazine;S1c2c(N(c3c1cccc3)CCCN(C)C)cc(C(F)(F)F)cc2;608.14
Train;m1594;Triflusulfuron-methyl;c1(c(S(=O)(=O)NC(=O)Nc2nc(nc(n2)N(C)C)OCC(F)(F)F)c(ccc1)C)C(=O)OC;604.33
Train;m1595;Triforine I;C(N1CCN(CC1)C(C(Cl)(Cl)Cl)NC=O)(C(Cl)(Cl)Cl)NC=O;560.8
Test;m1596;Trihexyphenidyl. Benzhexol;C(c1ccccc1)(C1CCCCC1)(CCN1CCCCC1)O;500.47
Train;m1597;Trimethacarb (2.3.5-);c1(c(c(cc(c1)C)C)C)OC(=O)NC;541.71
Train;m1598;Trimethacarb (3.4.5-);c1(cc(c(c(c1)C)C)C)OC(=O)NC;518.8
Test;m1599;Trimethobenzamide;c1(cc(c(c(c1)OC)OC)OC)C(=O)NCc1ccc(cc1)OCCN(C)C;271.39
Train;m1600;Trimethoprim;COc1cc(Cc2cnc(nc2N)N)cc(c1OC)OC;210.3
Train;m1601;Trimipramine;N1(c2c(CCc3c1cccc3)cccc2)CC(CN(C)C)C;534.84
Test;m1602;Trinexapac-ethyl;C\1(=C(\C2CC2)/O)/C(=O)CC(CC1=O)C(=O)OCC;545.53
Test;m1603;Triperiden Isomere 1;OC(C1C2C3C2CC1C3)(CCN1CCCCC1)c1ccccc1;450.84
Train;m1604;Triphenylphosphate;P(=O)(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1;741.01
Train;m1605;Triprolidine;C(=C\CN1CCCC1)(\c1ccc(cc1)C)/c1ccccn1;379.82
Train;m1606;Triticonazole;C1(/C(=C/c2ccc(cc2)Cl)/CCC1(C)C)(Cn1cncn1)O;673.82
Train;m1607;Tromantadine;O=C(NC12CC3CC(C1)CC(C2)C3)COCCN(C)C;407.31
Train;m1608;Tropicamide;C(c1ccccc1)(C(=O)N(Cc1ccncc1)CC)CO;360.73
Train;m1609;Tropisetron;O([C@@H]1C[C@H]2N([C@@H](C1)CC2)C)C(=O)c1c2c([nH]c1)cccc2;288.95
Train;m1610;Trospium;O([C@H]1CC2[N+]3(C(C1)CC2)CCCC3)C(=O)C(O)(c1ccccc1)c1ccccc1;337.06
Train;m1611;Tulobuterol;c1(C(CNC(C)(C)C)O)c(cccc1)Cl;295.06
Train;m1612;Tylosin;O([C@H]1[C@H](N(C)C)[C@@H](O)[C@@H](O[C@@H]1C)O[C@@H]1[C@H]([C@H](O)CC(=O)O[C@@H]([C@@H](CO[C@@H]2O[C@@H]([C@@H](O)[C@@H](OC)[C@H]2OC)C)/C=C(/C=C/C(=O)[C@@H](C[C@@H]1CC=O)C)\C)CC)C)[C@@H]1O[C@H]([C@H](O)[C@](O)(C1)C)C;502
Train;m1613;Tyramine;c1(ccc(cc1)O)CCN;74.37
Train;m1614;Uniconazole;C(=C\c1ccc(Cl)cc1)(\n1ncnc1)/C(C(C)(C)C)O;699.01
Train;m1615;UR-144;C(=O)(C1C(C1(C)C)(C)C)c1cn(c2c1cccc2)CCCCC;887.63
Train;m1616;Valdecoxib;c1(c(c2ccccc2)noc1C)c1ccc(cc1)S(=O)(=O)N;463.06
Train;m1617;Valsartan;N([C@H](C(=O)O)C(C)C)(C(=O)CCCC)Cc1ccc(c2c(c3nnn[nH]3)cccc2)cc1;603.56
Train;m1618;Vamidothion;P(=O)(SCCSC(C(=O)NC)C)(OC)OC;283.61
Train;m1619;Vardenafil;c1([nH]c(=O)c2c(nc(n2n1)CCC)C)c1cc(ccc1OCC)S(=O)(=O)N1CCN(CC1)CC;519.56
Train;m1620;Varenicline;N1C[C@H]2C[C@H](c3c2cc2nccnc2c3)C1;177.46
Train;m1621;Vegadex (Sulfallate);N(C(=S)SCC(=C)Cl)(CC)CC;744.07
Test;m1622;Venlafaxine;C1(C(c2ccc(cc2)OC)CN(C)C)(CCCCC1)O;369.13
Train;m1623;Verapamil;N#CC(C(C)C)(CCCN(CCc1ccc(OC)c(OC)c1)C)c1ccc(OC)c(OC)c1;449.31
Train;m1624;Vernolate;N(C(=O)SCCC)(CCC)CCC;776.9
Train;m1625;Vigabatrin;C(CCC(=O)O)(C=C)N;5.65
Train;m1626;Vincamine;C(CCC(=O)O)(C=C)N;285.13
Train;m1627;Vinclozolin;N1(c2cc(cc(c2)Cl)Cl)C(=O)C(OC1=O)(C=C)C;712.76
Train;m1628;Warfarin;O=c1oc2c(cccc2)c(O)c1C(CC(=O)C)c1ccccc1;593.63
Train;m1629;WIN-48-098;c12c(c(n(c1cccc2)CCN1CCOCC1)C)C(=O)c1ccc(cc1)OC;629.53
Train;m1630;WIN-55-212-2;c12n3[C@H](CN4CCOCC4)COc2cccc1c(c3C)C(=O)c1c2c(ccc1)cccc2;734.9
Train;m1631;Xanthinol;c12c(ncn1CC(CN(CCO)C)O)n(c(=O)n(c2=O)C)C;128.59
Train;m1632;Xipamide;c1(cc(c(cc1O)Cl)S(=O)(=O)N)C(=O)Nc1c(cccc1C)C;462.29
Train;m1633;XMC (Group of peaks!);c1(cc(cc(c1)C)C)OC(=O)NC;494.36
Train;m1634;Xylometazoline;c1(c(cc(cc1C)C(C)(C)C)C)CC1=NCCN1;492.07
Train;m1635;Yohimbine;O[C@@H]1[C@@H]([C@@H]2[C@H](CN3[C@H](c4[nH]c5c(c4CC3)cccc5)C2)CC1)C(=O)OC;288.19
Train;m1636;Zaleplon;n12c(c3cc(N(C(=O)C)CC)ccc3)ccnc1c(cn2)C#N;405.02
Train;m1637;Ziprasidone;Clc1c(cc2c(NC(=O)C2)c1)CCN1CCN(c2nsc3c2cccc3)CC1;513.45
Train;m1638;Zolmitriptan;c12c([nH]cc1CCN(C)C)ccc(c2)C[C@@H]1NC(=O)OC1;175.93
Train;m1639;Zolpidem;O=C(N(C)C)Cc1c(c2ccc(C)cc2)nc2ccc(C)cn12;343.17
Train;m1640;Zonisamide;c12c(noc1cccc2)CS(=O)(=O)N;246.19
Test;m1641;Zopiclone;N1(C(c2c(C1=O)nccn2)OC(=O)N1CCN(CC1)C)c1ccc(cn1)Cl;273.68
Test;m1642;Zopidem;c1c(cn2c(c1)nc(c2CC(=O)N(C)C)c1ccc(cc1)C)C;322.55
Train;m1643;Zotepine;c12c(Sc3c(C=C1OCCN(C)C)cccc3)ccc(c2)Cl;590.58
Train;m1644;Zoxamide;c1(C(=O)NC(C(=O)CCl)(CC)C)cc(c(c(c1)Cl)C)Cl;746.36
